Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
12/24/20 0:00,40 - 49 Years,62.13106667,0.007,0
12/24/20 0:00,50 - 64 Years,56.41734104,0.006,0
12/24/20 0:00,65 - 74 Years,40.97814265,0.002,0
12/24/20 0:00,75+ Years,53.76980793,0.001,0
12/25/20 0:00,<12 Years,18.14763781,0,0
12/25/20 0:00,12 - 15 Years,31.6816305,0,0
12/25/20 0:00,16 - 17 Years,44.0396855,0,0
12/25/20 0:00,18 - 24 Years,58.19099662,0.002,0
12/25/20 0:00,25 - 39 Years,57.774343,0.009,0
12/25/20 0:00,40 - 49 Years,57.99409768,0.01,0
12/25/20 0:00,50 - 64 Years,52.78630066,0.008,0
12/25/20 0:00,65 - 74 Years,38.67125326,0.003,0
12/25/20 0:00,75+ Years,50.87642508,0.001,0
12/26/20 0:00,<12 Years,18.28507259,0,0
12/26/20 0:00,12 - 15 Years,31.77815833,0,0
12/26/20 0:00,16 - 17 Years,44.67362269,0,0
12/26/20 0:00,18 - 24 Years,59.33596383,0.003,0
12/26/20 0:00,25 - 39 Years,58.6872816,0.01,0
12/26/20 0:00,40 - 49 Years,59.02267091,0.011,0
12/26/20 0:00,50 - 64 Years,53.60268312,0.009,0
12/26/20 0:00,65 - 74 Years,39.3214576,0.004,0
12/26/20 0:00,75+ Years,51.58031565,0.002,0
12/27/20 0:00,<12 Years,18.3897848,0,0
12/27/20 0:00,12 - 15 Years,32.13864281,0,0
12/27/20 0:00,16 - 17 Years,45.21453649,0,0
12/27/20 0:00,18 - 24 Years,60.67191649,0.003,0
12/27/20 0:00,25 - 39 Years,59.79589513,0.01,0
12/27/20 0:00,40 - 49 Years,60.14797183,0.011,0
12/27/20 0:00,50 - 64 Years,54.29215853,0.009,0
12/27/20 0:00,65 - 74 Years,39.8312721,0.004,0
12/27/20 0:00,75+ Years,52.15380418,0.002,0
12/28/20 0:00,<12 Years,18.83838144,0,0
12/28/20 0:00,12 - 15 Years,33.19617782,0,0
12/28/20 0:00,16 - 17 Years,46.86656303,0,0
12/28/20 0:00,18 - 24 Years,63.6345546,0.003,0
12/28/20 0:00,25 - 39 Years,62.56764004,0.011,0
12/28/20 0:00,40 - 49 Years,62.44109133,0.012,0
12/28/20 0:00,50 - 64 Years,56.13605687,0.01,0
12/28/20 0:00,65 - 74 Years,41.0998704,0.004,0
12/28/20 0:00,75+ Years,53.46483542,0.002,0
12/29/20 0:00,<12 Years,18.80952609,0,0
12/29/20 0:00,12 - 15 Years,32.63324117,0,0
12/29/20 0:00,16 - 17 Years,45.49188401,0,0
12/29/20 0:00,18 - 24 Years,61.76630092,0.003,0
12/29/20 0:00,25 - 39 Years,60.9106301,0.011,0
12/29/20 0:00,40 - 49 Years,60.0044747,0.012,0
12/29/20 0:00,50 - 64 Years,53.61516951,0.01,0
12/29/20 0:00,65 - 74 Years,39.19548847,0.004,0
12/29/20 0:00,75+ Years,50.70045244,0.002,0
12/30/20 0:00,<12 Years,19.85486334,0,0
12/30/20 0:00,12 - 15 Years,34.16231037,0,0
12/30/20 0:00,16 - 17 Years,47.44365259,0,0
12/30/20 0:00,18 - 24 Years,65.08821859,0.004,0
12/30/20 0:00,25 - 39 Years,64.12121879,0.013,0
12/30/20 0:00,40 - 49 Years,62.24054967,0.014,0
12/30/20 0:00,50 - 64 Years,55.69108756,0.012,0
12/30/20 0:00,65 - 74 Years,40.52219374,0.005,0
12/30/20 0:00,75+ Years,52.16992917,0.003,0
12/31/20 0:00,<12 Years,21.1488921,0,0
12/31/20 0:00,12 - 15 Years,36.18426948,0,0
12/31/20 0:00,16 - 17 Years,49.98456931,0,0
12/31/20 0:00,18 - 24 Years,68.56141186,0.004,0
