Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
03/04/2021 12:00:00 AM,40 - 49 Years,16.36150685984644,0.136,0.082
03/04/2021 12:00:00 AM,50 - 64 Years,15.062438184454745,0.16,0.086
03/04/2021 12:00:00 AM,65 - 74 Years,9.417571591283687,0.479,0.196
03/04/2021 12:00:00 AM,75+ Years,9.58244650599939,0.567,0.305
03/05/2021 12:00:00 AM,<12 Years,7.813553885096309,0,0
03/05/2021 12:00:00 AM,12 - 15 Years,13.054321541658481,0,0
03/05/2021 12:00:00 AM,16 - 17 Years,17.226554078502957,0.008,0.003
03/05/2021 12:00:00 AM,18 - 24 Years,20.80984996287271,0.058,0.032
03/05/2021 12:00:00 AM,25 - 39 Years,17.212639340868545,0.112,0.069
03/05/2021 12:00:00 AM,40 - 49 Years,16.524845563609905,0.14,0.083
03/05/2021 12:00:00 AM,50 - 64 Years,15.103756763283789,0.166,0.088
03/05/2021 12:00:00 AM,65 - 74 Years,9.149091911168275,0.495,0.207
03/05/2021 12:00:00 AM,75+ Years,9.418392329645583,0.578,0.318
03/06/2021 12:00:00 AM,<12 Years,7.940279460176299,0,0
03/06/2021 12:00:00 AM,12 - 15 Years,13.34732195317457,0,0
03/06/2021 12:00:00 AM,16 - 17 Years,17.579698437112267,0.008,0.003
03/06/2021 12:00:00 AM,18 - 24 Years,21.396515655828754,0.06,0.033
03/06/2021 12:00:00 AM,25 - 39 Years,18.683895303365528,0.115,0.071
03/06/2021 12:00:00 AM,40 - 49 Years,18.745685032567362,0.144,0.085
03/06/2021 12:00:00 AM,50 - 64 Years,16.58214459479342,0.173,0.091
03/06/2021 12:00:00 AM,65 - 74 Years,10.03851037752217,0.513,0.219
03/06/2021 12:00:00 AM,75+ Years,10.566771564122243,0.59,0.332
03/07/2021 12:00:00 AM,<12 Years,7.915291318611231,0,0
03/07/2021 12:00:00 AM,12 - 15 Years,13.431036356464881,0,0
03/07/2021 12:00:00 AM,16 - 17 Years,17.546967984363114,0.009,0.003
03/07/2021 12:00:00 AM,18 - 24 Years,21.511390565891862,0.062,0.034
03/07/2021 12:00:00 AM,25 - 39 Years,18.793236851223984,0.118,0.072
03/07/2021 12:00:00 AM,40 - 49 Years,19.013192020292774,0.148,0.087
03/07/2021 12:00:00 AM,50 - 64 Years,16.700651727478924,0.18,0.093
03/07/2021 12:00:00 AM,65 - 74 Years,10.05717247219054,0.528,0.23
03/07/2021 12:00:00 AM,75+ Years,10.545738977410215,0.599,0.344
03/08/2021 12:00:00 AM,<12 Years,8.114898973256004,0,0
03/08/2021 12:00:00 AM,12 - 15 Years,13.706097967275904,0,0
03/08/2021 12:00:00 AM,16 - 17 Years,18.139561444663617,0.009,0.004
03/08/2021 12:00:00 AM,18 - 24 Years,21.973726623676722,0.063,0.035
03/08/2021 12:00:00 AM,25 - 39 Years,19.242212666465175,0.121,0.073
03/08/2021 12:00:00 AM,40 - 49 Years,19.495767539871597,0.152,0.089
03/08/2021 12:00:00 AM,50 - 64 Years,17.160831723558477,0.186,0.096
03/08/2021 12:00:00 AM,65 - 74 Years,10.311655581304674,0.537,0.238
03/08/2021 12:00:00 AM,75+ Years,11.037200420247908,0.604,0.352
03/09/2021 12:00:00 AM,<12 Years,8.35704596413655,0,0
03/09/2021 12:00:00 AM,12 - 15 Years,13.999952607396994,0,0
03/09/2021 12:00:00 AM,16 - 17 Years,18.55472139795554,0.01,0.004
03/09/2021 12:00:00 AM,18 - 24 Years,22.27627782713512,0.065,0.035
03/09/2021 12:00:00 AM,25 - 39 Years,19.776466445673186,0.123,0.074
03/09/2021 12:00:00 AM,40 - 49 Years,19.9531867731875,0.155,0.09
03/09/2021 12:00:00 AM,50 - 64 Years,17.53678538587112,0.19,0.098
03/09/2021 12:00:00 AM,65 - 74 Years,10.643756038698617,0.545,0.243
03/09/2021 12:00:00 AM,75+ Years,11.525156431966929,0.609,0.357
03/10/2021 12:00:00 AM,<12 Years,8.498942910881045,0,0
03/10/2021 12:00:00 AM,12 - 15 Years,14.331393306138226,0,0
03/10/2021 12:00:00 AM,16 - 17 Years,18.897529824117747,0.01,0.004
03/10/2021 12:00:00 AM,18 - 24 Years,22.809051586975137,0.067,0.036
03/10/2021 12:00:00 AM,25 - 39 Years,20.280113034843602,0.126,0.076
03/10/2021 12:00:00 AM,40 - 49 Years,20.475445448561352,0.158,0.092
03/10/2021 12:00:00 AM,50 - 64 Years,17.94384149488475,0.196,0.1
03/10/2021 12:00:00 AM,65 - 74 Years,10.914356411389978,0.555,0.252
03/10/2021 12:00:00 AM,75+ Years,12.053074358438801,0.616,0.365
03/11/2021 12:00:00 AM,<12 Years,8.624181096582163,0,0
03/11/2021 12:00:00 AM,12 - 15 Years,14.49113405527382,0,0
03/11/2021 12:00:00 AM,16 - 17 Years,19.018115702667266,0.011,0.004
03/11/2021 12:00:00 AM,18 - 24 Years,22.99578240785961,0.069,0.037
03/11/2021 12:00:00 AM,25 - 39 Years,20.378478211102365,0.129,0.077
03/11/2021 12:00:00 AM,40 - 49 Years,20.554103132369352,0.163,0.094
03/11/2021 12:00:00 AM,50 - 64 Years,17.979484444753762,0.205,0.103
03/11/2021 12:00:00 AM,65 - 74 Years,10.998335837397644,0.568,0.263
03/11/2021 12:00:00 AM,75+ Years,12.121780808364756,0.624,0.376
03/12/2021 12:00:00 AM,<12 Years,8.515006716172875,0,0
03/12/2021 12:00:00 AM,12 - 15 Years,14.279285361233033,0,0
03/12/2021 12:00:00 AM,16 - 17 Years,18.856186094329335,0.011,0.004
03/12/2021 12:00:00 AM,18 - 24 Years,22.25973205819599,0.071,0.038
03/12/2021 12:00:00 AM,25 - 39 Years,19.852667794663347,0.133,0.079
03/12/2021 12:00:00 AM,40 - 49 Years,20.070818985008476,0.168,0.096
03/12/2021 12:00:00 AM,50 - 64 Years,17.29227929027286,0.215,0.107
03/12/2021 12:00:00 AM,65 - 74 Years,10.618307727787203,0.581,0.278
03/12/2021 12:00:00 AM,75+ Years,11.61489546860491,0.633,0.39
03/13/2021 12:00:00 AM,<12 Years,8.394825654359925,0,0
03/13/2021 12:00:00 AM,12 - 15 Years,14.035830208807129,0,0
03/13/2021 12:00:00 AM,16 - 17 Years,18.6391315129402,0.012,0.004
03/13/2021 12:00:00 AM,18 - 24 Years,21.764304462532866,0.074,0.039
03/13/2021 12:00:00 AM,25 - 39 Years,18.51481696391645,0.138,0.081
03/13/2021 12:00:00 AM,40 - 49 Years,17.92828288596799,0.175,0.099
03/13/2021 12:00:00 AM,50 - 64 Years,15.851577635057856,0.227,0.111
03/13/2021 12:00:00 AM,65 - 74 Years,9.661451237518063,0.598,0.292
03/13/2021 12:00:00 AM,75+ Years,10.294049023089629,0.648,0.405
03/14/2021 12:00:00 AM,<12 Years,8.37697698181345,0,0
03/14/2021 12:00:00 AM,12 - 15 Years,13.902570546426633,0,0
03/14/2021 12:00:00 AM,16 - 17 Years,18.666693999465803,0.013,0.004
03/14/2021 12:00:00 AM,18 - 24 Years,21.680630145326404,0.077,0.04
03/14/2021 12:00:00 AM,25 - 39 Years,18.530859353177537,0.142,0.083
03/14/2021 12:00:00 AM,40 - 49 Years,17.691246892870904,0.181,0.102
03/14/2021 12:00:00 AM,50 - 64 Years,15.739200181649185,0.237,0.115
03/14/2021 12:00:00 AM,65 - 74 Years,9.560506270902792,0.609,0.305
03/14/2021 12:00:00 AM,75+ Years,10.215527366031395,0.655,0.416
03/15/2021 12:00:00 AM,<12 Years,8.162495433379945,0,0
03/15/2021 12:00:00 AM,12 - 15 Years,13.730870596820996,0,0
03/15/2021 12:00:00 AM,16 - 17 Years,18.30665901922509,0.014,0.005
03/15/2021 12:00:00 AM,18 - 24 Years,21.375715260590994,0.079,0.041
03/15/2021 12:00:00 AM,25 - 39 Years,18.12008975446604,0.145,0.084
03/15/2021 12:00:00 AM,40 - 49 Years,17.21363176776646,0.185,0.104
03/15/2021 12:00:00 AM,50 - 64 Years,15.199788405287563,0.244,0.118
03/15/2021 12:00:00 AM,65 - 74 Years,9.075715948040367,0.617,0.314
03/15/2021 12:00:00 AM,75+ Years,9.450642295937355,0.66,0.424
03/16/2021 12:00:00 AM,<12 Years,8.422788574682741,0,0
03/16/2021 12:00:00 AM,12 - 15 Years,14.149442613272551,0,0
03/16/2021 12:00:00 AM,16 - 17 Years,18.749381459042617,0.014,0.005
03/16/2021 12:00:00 AM,18 - 24 Years,22.30889662875798,0.082,0.042
03/16/2021 12:00:00 AM,25 - 39 Years,18.999677070925856,0.148,0.085
03/16/2021 12:00:00 AM,40 - 49 Years,17.935723477679563,0.189,0.106
03/16/2021 12:00:00 AM,50 - 64 Years,15.898117792530133,0.25,0.12
03/16/2021 12:00:00 AM,65 - 74 Years,9.561778686448363,0.623,0.322
03/16/2021 12:00:00 AM,75+ Years,10.135603536525693,0.664,0.431
03/17/2021 12:00:00 AM,<12 Years,8.86335330870496,0,0
03/17/2021 12:00:00 AM,12 - 15 Years,14.855889669610175,0,0
03/17/2021 12:00:00 AM,16 - 17 Years,19.45739283166909,0.015,0.005
03/17/2021 12:00:00 AM,18 - 24 Years,23.55455666174684,0.084,0.043
03/17/2021 12:00:00 AM,25 - 39 Years,20.265337149997865,0.152,0.087
03/17/2021 12:00:00 AM,40 - 49 Years,19.296643133114404,0.194,0.108
03/17/2021 12:00:00 AM,50 - 64 Years,17.08750259739484,0.258,0.123
03/17/2021 12:00:00 AM,65 - 74 Years,10.388424652554106,0.631,0.332
03/17/2021 12:00:00 AM,75+ Years,11.191439389469437,0.669,0.441
03/18/2021 12:00:00 AM,<12 Years,9.317602025012814,0,0
03/18/2021 12:00:00 AM,12 - 15 Years,15.652030729473129,0,0
03/18/2021 12:00:00 AM,16 - 17 Years,20.45136500199871,0.016,0.005
03/18/2021 12:00:00 AM,18 - 24 Years,25.013420745922787,0.087,0.044
03/18/2021 12:00:00 AM,25 - 39 Years,21.757490435348103,0.156,0.089
03/18/2021 12:00:00 AM,40 - 49 Years,20.697954572126328,0.2,0.11
03/18/2021 12:00:00 AM,50 - 64 Years,18.39380535883624,0.269,0.126
03/18/2021 12:00:00 AM,65 - 74 Years,11.217615449750989,0.64,0.344
03/18/2021 12:00:00 AM,75+ Years,12.422546798346739,0.675,0.45
03/19/2021 12:00:00 AM,<12 Years,9.698076228128558,0,0
03/19/2021 12:00:00 AM,12 - 15 Years,16.27647183973045,0,0
03/19/2021 12:00:00 AM,16 - 17 Years,21.131813888099575,0.017,0.005
03/19/2021 12:00:00 AM,18 - 24 Years,26.085113836923068,0.09,0.045
03/19/2021 12:00:00 AM,25 - 39 Years,22.743253038628005,0.16,0.09
03/19/2021 12:00:00 AM,40 - 49 Years,21.651413252880083,0.206,0.112
03/19/2021 12:00:00 AM,50 - 64 Years,19.32824091081622,0.28,0.13
03/19/2021 12:00:00 AM,65 - 74 Years,11.77281276613499,0.649,0.356
03/19/2021 12:00:00 AM,75+ Years,13.293295888224646,0.681,0.459
03/20/2021 12:00:00 AM,<12 Years,10.221339811616124,0,0
03/20/2021 12:00:00 AM,12 - 15 Years,17.093968614718484,0,0
03/20/2021 12:00:00 AM,16 - 17 Years,22.179188376072556,0.019,0.005
03/20/2021 12:00:00 AM,18 - 24 Years,27.586996920340756,0.094,0.046
03/20/2021 12:00:00 AM,25 - 39 Years,24.126275860189008,0.166,0.092
03/20/2021 12:00:00 AM,40 - 49 Years,23.044575472398382,0.214,0.115
03/20/2021 12:00:00 AM,50 - 64 Years,20.66905149633462,0.293,0.133
03/20/2021 12:00:00 AM,65 - 74 Years,12.646113968911658,0.659,0.369
03/20/2021 12:00:00 AM,75+ Years,14.49215333081017,0.687,0.469
03/21/2021 12:00:00 AM,<12 Years,10.567604059017787,0,0
03/21/2021 12:00:00 AM,12 - 15 Years,17.742328125915893,0,0
03/21/2021 12:00:00 AM,16 - 17 Years,22.851023985134173,0.02,0.006
03/21/2021 12:00:00 AM,18 - 24 Years,28.508359882122647,0.099,0.047
03/21/2021 12:00:00 AM,25 - 39 Years,24.913408354328357,0.172,0.094
03/21/2021 12:00:00 AM,40 - 49 Years,23.784028562971805,0.222,0.117
03/21/2021 12:00:00 AM,50 - 64 Years,21.34967292122189,0.306,0.137
03/21/2021 12:00:00 AM,65 - 74 Years,13.032504156249946,0.667,0.381
03/21/2021 12:00:00 AM,75+ Years,15.171505881608635,0.693,0.478
03/22/2021 12:00:00 AM,<12 Years,10.964737023176912,0,0
03/22/2021 12:00:00 AM,12 - 15 Years,18.289888661722923,0,0
03/22/2021 12:00:00 AM,16 - 17 Years,23.82260163516174,0.021,0.006
03/22/2021 12:00:00 AM,18 - 24 Years,29.56208899541759,0.102,0.048
03/22/2021 12:00:00 AM,25 - 39 Years,25.833523812079335,0.176,0.095
03/22/2021 12:00:00 AM,40 - 49 Years,24.62091797357766,0.227,0.119
03/22/2021 12:00:00 AM,50 - 64 Years,22.089320887293503,0.315,0.14
03/22/2021 12:00:00 AM,65 - 74 Years,13.356545981855277,0.673,0.389
03/22/2021 12:00:00 AM,75+ Years,15.528358769489355,0.696,0.483
03/23/2021 12:00:00 AM,<12 Years,10.842176138357768,0,0
03/23/2021 12:00:00 AM,12 - 15 Years,18.22667574495269,0,0
03/23/2021 12:00:00 AM,16 - 17 Years,23.767476662110532,0.022,0.006
03/23/2021 12:00:00 AM,18 - 24 Years,29.4117588661992,0.104,0.049
03/23/2021 12:00:00 AM,25 - 39 Years,25.483968593443034,0.179,0.097
03/23/2021 12:00:00 AM,40 - 49 Years,24.20424483772987,0.232,0.121
03/23/2021 12:00:00 AM,50 - 64 Years,21.660016312756543,0.321,0.143
03/23/2021 12:00:00 AM,65 - 74 Years,12.641872583759755,0.678,0.395
03/23/2021 12:00:00 AM,75+ Years,14.499164193047514,0.7,0.488
03/24/2021 12:00:00 AM,<12 Years,10.521494988272723,0,0
03/24/2021 12:00:00 AM,12 - 15 Years,17.76539229825098,0,0
03/24/2021 12:00:00 AM,16 - 17 Years,23.304082357398805,0.024,0.006
03/24/2021 12:00:00 AM,18 - 24 Years,28.524905651061776,0.108,0.05
03/24/2021 12:00:00 AM,25 - 39 Years,24.446490393203053,0.184,0.098
03/24/2021 12:00:00 AM,40 - 49 Years,22.896472265949082,0.238,0.123
03/24/2021 12:00:00 AM,50 - 64 Years,20.338502865702253,0.332,0.146
03/24/2021 12:00:00 AM,65 - 74 Years,11.467857173713218,0.685,0.404
03/24/2021 12:00:00 AM,75+ Years,12.766780134200243,0.704,0.494
03/25/2021 12:00:00 AM,<12 Years,10.68034817393637,0,0
03/25/2021 12:00:00 AM,12 - 15 Years,18.071206138842115,0,0
03/25/2021 12:00:00 AM,16 - 17 Years,23.848441466279496,0.025,0.007
03/25/2021 12:00:00 AM,18 - 24 Years,28.531051222382025,0.112,0.051
03/25/2021 12:00:00 AM,25 - 39 Years,24.31350742959142,0.189,0.1
03/25/2021 12:00:00 AM,40 - 49 Years,22.656247447832754,0.246,0.126
03/25/2021 12:00:00 AM,50 - 64 Years,20.001143480317836,0.343,0.15
03/25/2021 12:00:00 AM,65 - 74 Years,10.863883928082343,0.692,0.415
03/25/2021 12:00:00 AM,75+ Years,11.828025680620115,0.709,0.502
03/26/2021 12:00:00 AM,<12 Years,10.532799147552156,0,0
03/26/2021 12:00:00 AM,12 - 15 Years,17.85935744480133,0,0
03/26/2021 12:00:00 AM,16 - 17 Years,23.724410276914274,0.028,0.007
03/26/2021 12:00:00 AM,18 - 24 Years,28.409558004743268,0.117,0.052
03/26/2021 12:00:00 AM,25 - 39 Years,24.01207937873838,0.195,0.102
03/26/2021 12:00:00 AM,40 - 49 Years,22.180758206074472,0.255,0.129
03/26/2021 12:00:00 AM,50 - 64 Years,19.461504678797812,0.357,0.155
03/26/2021 12:00:00 AM,65 - 74 Years,10.336255615185708,0.7,0.428
03/26/2021 12:00:00 AM,75+ Years,11.047716713603922,0.715,0.511
03/27/2021 12:00:00 AM,<12 Years,10.15678711257303,0,0
03/27/2021 12:00:00 AM,12 - 15 Years,17.336569538539386,0,0
03/27/2021 12:00:00 AM,16 - 17 Years,23.035348113774155,0.03,0.007
03/27/2021 12:00:00 AM,18 - 24 Years,27.5165592182856,0.122,0.054
03/27/2021 12:00:00 AM,25 - 39 Years,22.973545758152277,0.201,0.105
03/27/2021 12:00:00 AM,40 - 49 Years,21.077070435525258,0.264,0.133
03/27/2021 12:00:00 AM,50 - 64 Years,18.29550346524845,0.37,0.16
03/27/2021 12:00:00 AM,65 - 74 Years,9.366674969460862,0.708,0.443
03/27/2021 12:00:00 AM,75+ Years,9.794875631790863,0.72,0.521
03/28/2021 12:00:00 AM,<12 Years,9.950337466785442,0,0
03/28/2021 12:00:00 AM,12 - 15 Years,16.979501981648063,0.001,0
03/28/2021 12:00:00 AM,16 - 17 Years,22.723547484953254,0.032,0.008
03/28/2021 12:00:00 AM,18 - 24 Years,27.185643839502976,0.126,0.056
03/28/2021 12:00:00 AM,25 - 39 Years,22.567208924894505,0.207,0.108
03/28/2021 12:00:00 AM,40 - 49 Years,20.627800421702975,0.272,0.137
03/28/2021 12:00:00 AM,50 - 64 Years,17.815118230071185,0.382,0.166
03/28/2021 12:00:00 AM,65 - 74 Years,8.960774410423818,0.714,0.457
03/28/2021 12:00:00 AM,75+ Years,9.041909027500305,0.724,0.53
03/29/2021 12:00:00 AM,<12 Years,9.853359679282914,0,0
03/29/2021 12:00:00 AM,12 - 15 Years,16.765944830397267,0.001,0
03/29/2021 12:00:00 AM,16 - 17 Years,22.439309342657953,0.035,0.008
03/29/2021 12:00:00 AM,18 - 24 Years,27.05611410552235,0.13,0.057
03/29/2021 12:00:00 AM,25 - 39 Years,22.43317054093674,0.212,0.11
03/29/2021 12:00:00 AM,40 - 49 Years,20.385095406349457,0.278,0.14
03/29/2021 12:00:00 AM,50 - 64 Years,17.51430989518939,0.39,0.171
03/29/2021 12:00:00 AM,65 - 74 Years,8.668542973457756,0.718,0.466
03/29/2021 12:00:00 AM,75+ Years,8.73763760639965,0.726,0.536
03/30/2021 12:00:00 AM,<12 Years,9.827776581966296,0,0
03/30/2021 12:00:00 AM,12 - 15 Years,16.682230427106955,0.001,0
03/30/2021 12:00:00 AM,16 - 17 Years,22.317000808700584,0.036,0.008
03/30/2021 12:00:00 AM,18 - 24 Years,26.947384766779493,0.133,0.058
03/30/2021 12:00:00 AM,25 - 39 Years,22.334172112470302,0.215,0.111
03/30/2021 12:00:00 AM,40 - 49 Years,20.258251033361777,0.282,0.142
03/30/2021 12:00:00 AM,50 - 64 Years,17.244831032166978,0.396,0.174
03/30/2021 12:00:00 AM,65 - 74 Years,8.415756418404383,0.72,0.473
03/30/2021 12:00:00 AM,75+ Years,8.434768357746464,0.728,0.54
03/31/2021 12:00:00 AM,<12 Years,9.870018440326293,0,0
03/31/2021 12:00:00 AM,12 - 15 Years,16.712128428282067,0.001,0
03/31/2021 12:00:00 AM,16 - 17 Years,22.527164768458317,0.039,0.009
03/31/2021 12:00:00 AM,18 - 24 Years,27.282082035605338,0.137,0.059
03/31/2021 12:00:00 AM,25 - 39 Years,22.54736702238737,0.22,0.114
03/31/2021 12:00:00 AM,40 - 49 Years,20.358167550631403,0.288,0.145
03/31/2021 12:00:00 AM,50 - 64 Years,17.28365233425361,0.404,0.179
03/31/2021 12:00:00 AM,65 - 74 Years,8.340683901215714,0.725,0.484
03/31/2021 12:00:00 AM,75+ Years,8.31628478593538,0.731,0.547
04/01/2021 12:00:00 AM,<12 Years,9.474075387670267,0,0
04/01/2021 12:00:00 AM,12 - 15 Years,15.954427655644253,0.001,0
04/01/2021 12:00:00 AM,16 - 17 Years,21.466009037222534,0.042,0.009
04/01/2021 12:00:00 AM,18 - 24 Years,26.54792263096333,0.142,0.061
04/01/2021 12:00:00 AM,25 - 39 Years,21.730893842625772,0.226,0.117
04/01/2021 12:00:00 AM,40 - 49 Years,19.553875018000035,0.297,0.149
04/01/2021 12:00:00 AM,50 - 64 Years,16.438437669525364,0.415,0.186
04/01/2021 12:00:00 AM,65 - 74 Years,7.887703966992556,0.73,0.497
04/01/2021 12:00:00 AM,75+ Years,7.735084306459707,0.735,0.555
04/02/2021 12:00:00 AM,<12 Years,9.4092252107514,0,0
04/02/2021 12:00:00 AM,12 - 15 Years,15.921966968654134,0.001,0
04/02/2021 12:00:00 AM,16 - 17 Years,21.295466151845353,0.046,0.01
04/02/2021 12:00:00 AM,18 - 24 Years,26.261444460188667,0.149,0.064
04/02/2021 12:00:00 AM,25 - 39 Years,21.502289795655297,0.234,0.12
04/02/2021 12:00:00 AM,40 - 49 Years,19.423487506102084,0.307,0.154
04/02/2021 12:00:00 AM,50 - 64 Years,16.182580316007037,0.428,0.194
04/02/2021 12:00:00 AM,65 - 74 Years,7.749858949555735,0.738,0.512
04/02/2021 12:00:00 AM,75+ Years,7.523356266891972,0.741,0.565
04/03/2021 12:00:00 AM,<12 Years,9.462771228390832,0,0
04/03/2021 12:00:00 AM,12 - 15 Years,15.95015651261924,0.001,0
04/03/2021 12:00:00 AM,16 - 17 Years,21.381598922237867,0.05,0.011
04/03/2021 12:00:00 AM,18 - 24 Years,26.126241891143195,0.156,0.066
04/03/2021 12:00:00 AM,25 - 39 Years,21.468938512717777,0.242,0.124
04/03/2021 12:00:00 AM,40 - 49 Years,19.376718072486515,0.317,0.159
04/03/2021 12:00:00 AM,50 - 64 Years,16.084051397260847,0.441,0.203
04/03/2021 12:00:00 AM,65 - 74 Years,7.715503729825326,0.744,0.526
04/03/2021 12:00:00 AM,75+ Years,7.474280231230575,0.745,0.574
04/04/2021 12:00:00 AM,<12 Years,9.453846892117594,0,0
04/04/2021 12:00:00 AM,12 - 15 Years,16.009098286364456,0.001,0
04/04/2021 12:00:00 AM,16 - 17 Years,21.42983327365768,0.051,0.011
04/04/2021 12:00:00 AM,18 - 24 Years,25.88798281841971,0.156,0.066
04/04/2021 12:00:00 AM,25 - 39 Years,21.286350792838306,0.242,0.124
04/04/2021 12:00:00 AM,40 - 49 Years,19.23003212160132,0.318,0.159
04/04/2021 12:00:00 AM,50 - 64 Years,15.910831201400612,0.441,0.204
04/04/2021 12:00:00 AM,65 - 74 Years,7.611165655088532,0.744,0.527
04/04/2021 12:00:00 AM,75+ Years,7.476383489901778,0.745,0.574
04/05/2021 12:00:00 AM,<12 Years,9.570160741545473,0,0
04/05/2021 12:00:00 AM,12 - 15 Years,16.25426189600037,0.001,0
04/05/2021 12:00:00 AM,16 - 17 Years,21.657223787493923,0.051,0.011
04/05/2021 12:00:00 AM,18 - 24 Years,25.890819235952133,0.156,0.066
04/05/2021 12:00:00 AM,25 - 39 Years,21.318224487291253,0.242,0.124
04/05/2021 12:00:00 AM,40 - 49 Years,19.31825628046705,0.318,0.159
04/05/2021 12:00:00 AM,50 - 64 Years,15.930809415339933,0.441,0.204
04/05/2021 12:00:00 AM,65 - 74 Years,7.685389895246821,0.744,0.527
04/05/2021 12:00:00 AM,75+ Years,7.525459525563173,0.745,0.574
04/06/2021 12:00:00 AM,<12 Years,9.834618573109113,0,0
04/06/2021 12:00:00 AM,12 - 15 Years,16.69846077060202,0.001,0
04/06/2021 12:00:00 AM,16 - 17 Years,22.19124696392751,0.06,0.012
04/06/2021 12:00:00 AM,18 - 24 Years,26.183442978047047,0.169,0.072
04/06/2021 12:00:00 AM,25 - 39 Years,21.480337052455916,0.257,0.132
04/06/2021 12:00:00 AM,40 - 49 Years,19.409314950461003,0.337,0.17
04/06/2021 12:00:00 AM,50 - 64 Years,15.921047333528675,0.462,0.22
04/06/2021 12:00:00 AM,65 - 74 Years,7.694296804065815,0.753,0.548
04/06/2021 12:00:00 AM,75+ Years,7.618703993319826,0.751,0.587
04/07/2021 12:00:00 AM,<12 Years,9.949147555282343,0,0
04/07/2021 12:00:00 AM,12 - 15 Years,16.951312437682954,0.001,0
04/07/2021 12:00:00 AM,16 - 17 Years,22.29460628839853,0.064,0.013
04/07/2021 12:00:00 AM,18 - 24 Years,25.918237938765547,0.174,0.074
04/07/2021 12:00:00 AM,25 - 39 Years,21.251944089554662,0.263,0.136
04/07/2021 12:00:00 AM,40 - 49 Years,19.287785285838726,0.344,0.175
04/07/2021 12:00:00 AM,50 - 64 Years,15.781880911428642,0.471,0.228
04/07/2021 12:00:00 AM,65 - 74 Years,7.649762259970843,0.756,0.557
04/07/2021 12:00:00 AM,75+ Years,7.697926736601793,0.753,0.593
04/08/2021 12:00:00 AM,<12 Years,9.994066714524312,0,0
04/08/2021 12:00:00 AM,12 - 15 Years,17.19476759010886,0.001,0
04/08/2021 12:00:00 AM,16 - 17 Years,22.547836633352524,0.07,0.014
04/08/2021 12:00:00 AM,18 - 24 Years,25.67383329472181,0.182,0.078
04/08/2021 12:00:00 AM,25 - 39 Years,21.182075262641245,0.271,0.14
04/08/2021 12:00:00 AM,40 - 49 Years,19.217276821524347,0.353,0.181
04/08/2021 12:00:00 AM,50 - 64 Years,15.674043961187996,0.481,0.238
04/08/2021 12:00:00 AM,65 - 74 Years,7.618800148361956,0.761,0.567
04/08/2021 12:00:00 AM,75+ Years,7.68741044324578,0.757,0.6
04/09/2021 12:00:00 AM,<12 Years,10.127039324995568,0,0
04/09/2021 12:00:00 AM,12 - 15 Years,17.503998345120007,0.001,0
04/09/2021 12:00:00 AM,16 - 17 Years,22.732160761992503,0.077,0.015
04/09/2021 12:00:00 AM,18 - 24 Years,25.70172473379063,0.192,0.082
04/09/2021 12:00:00 AM,25 - 39 Years,21.305137274999314,0.28,0.145
04/09/2021 12:00:00 AM,40 - 49 Years,19.22400878545386,0.364,0.187
04/09/2021 12:00:00 AM,50 - 64 Years,15.696746477028132,0.492,0.249
04/09/2021 12:00:00 AM,65 - 74 Years,7.637886381545516,0.766,0.577
04/09/2021 12:00:00 AM,75+ Years,7.775747307436292,0.76,0.607
04/10/2021 12:00:00 AM,<12 Years,10.220447377988801,0,0
04/10/2021 12:00:00 AM,12 - 15 Years,17.714992810555792,0.001,0
04/10/2021 12:00:00 AM,16 - 17 Years,23.047406701629107,0.083,0.016
04/10/2021 12:00:00 AM,18 - 24 Years,25.752780249374236,0.201,0.087
04/10/2021 12:00:00 AM,25 - 39 Years,21.432209884672655,0.29,0.151
04/10/2021 12:00:00 AM,40 - 49 Years,19.24314173556932,0.374,0.195
04/10/2021 12:00:00 AM,50 - 64 Years,15.718767917393063,0.504,0.261
04/10/2021 12:00:00 AM,65 - 74 Years,7.719320976462038,0.772,0.589
04/10/2021 12:00:00 AM,75+ Years,7.911056948616998,0.764,0.614
04/11/2021 12:00:00 AM,<12 Years,10.330216714149639,0,0
04/11/2021 12:00:00 AM,12 - 15 Years,17.942217619486634,0.002,0
04/11/2021 12:00:00 AM,16 - 17 Years,23.328199533108705,0.09,0.017
04/11/2021 12:00:00 AM,18 - 24 Years,25.838345511602313,0.21,0.092
04/11/2021 12:00:00 AM,25 - 39 Years,21.54661745019251,0.298,0.157
04/11/2021 12:00:00 AM,40 - 49 Years,19.22826055214619,0.383,0.203
04/11/2021 12:00:00 AM,50 - 64 Years,15.699243753770546,0.513,0.272
04/11/2021 12:00:00 AM,65 - 74 Years,7.763431382041823,0.776,0.598
04/11/2021 12:00:00 AM,75+ Years,7.916665638406871,0.767,0.62
04/12/2021 12:00:00 AM,<12 Years,10.485500165303993,0,0
04/12/2021 12:00:00 AM,12 - 15 Years,18.236072259607727,0.002,0
04/12/2021 12:00:00 AM,16 - 17 Years,23.505633040117285,0.097,0.018
04/12/2021 12:00:00 AM,18 - 24 Years,25.895546598506165,0.217,0.095
04/12/2021 12:00:00 AM,25 - 39 Years,21.506511477039794,0.305,0.161
04/12/2021 12:00:00 AM,40 - 49 Years,19.098227354139265,0.39,0.208
